      energy       fd occ          dos 
 7.96405e+01  1.77374e-08  1.21050e+00
 8.02749e+01  1.49252e-08  1.21267e+00
 8.04134e+01  1.43729e-08  1.21296e+00
 8.05546e+01  1.38314e-08  1.21318e+00
 8.05692e+01  1.37763e-08  1.21320e+00
 8.10743e+01  1.20073e-08  1.21341e+00
 8.14587e+01  1.08148e-08  1.21297e+00
 8.14980e+01  1.06998e-08  1.21289e+00
 8.15242e+01  1.06237e-08  1.21284e+00
 8.18737e+01  9.65989e-09  1.21190e+00
 8.24267e+01  8.31034e-09  1.20952e+00
 8.24939e+01  8.15982e-09  1.20916e+00
 8.25039e+01  8.13756e-09  1.20910e+00
 8.26731e+01  7.77138e-09  1.20810e+00
 8.33555e+01  6.45449e-09  1.20299e+00
 8.34636e+01  6.26740e-09  1.20201e+00
 8.34726e+01  6.25207e-09  1.20193e+00
 8.35492e+01  6.12307e-09  1.20121e+00
 8.42720e+01  5.02979e-09  1.19327e+00
 8.42842e+01  5.01308e-09  1.19312e+00
 8.44332e+01  4.81387e-09  1.19121e+00
 8.45944e+01  4.60727e-09  1.18904e+00
 8.50714e+01  4.04646e-09  1.18196e+00
 8.52063e+01  3.90065e-09  1.17977e+00
 8.52130e+01  3.89357e-09  1.18950e+00
 8.54029e+01  3.69744e-09  1.22977e+00
 8.56397e+01  3.46671e-09  1.25122e+00
 8.58708e+01  3.25538e-09  1.26547e+00
 8.61417e+01  3.02406e-09  1.27792e+00
 8.63726e+01  2.83993e-09  1.28617e+00
 8.64447e+01  2.78473e-09  1.28840e+00
 8.66703e+01  2.61895e-09  1.29446e+00
 8.66849e+01  2.60851e-09  1.29482e+00
 8.70705e+01  2.34873e-09  1.30238e+00
 8.73423e+01  2.18129e-09  1.30600e+00
 8.74697e+01  2.10695e-09  1.30726e+00
 8.76831e+01  1.98806e-09  1.30877e+00
 8.77302e+01  1.96276e-09  1.30901e+00
 8.79992e+01  1.82422e-09  1.30970e+00
 8.82691e+01  1.69504e-09  1.30929e+00
 8.83119e+01  1.67541e-09  1.30912e+00
 8.87755e+01  1.47687e-09  1.30549e+00
 8.89216e+01  1.41930e-09  1.30362e+00
 8.89280e+01  1.41684e-09  1.30353e+00
 8.90685e+01  1.36366e-09  1.30138e+00
 8.92816e+01  1.28685e-09  1.29744e+00
 8.98207e+01  1.11126e-09  1.28328e+00
