        eigs         occs          dos      l_degen     k_int_wt 
 1.69279e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 1.69568e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 1.72963e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.76617e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.78896e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.79396e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.81279e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.81654e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 1.82168e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.83868e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.87945e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.91151e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.93156e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 1.93482e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 1.94885e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 1.95012e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.95171e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 1.99511e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.03139e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.05903e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.06395e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.07778e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.08147e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 2.08662e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.11318e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.15365e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.18553e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.20539e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 2.20873e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.22271e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.22554e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.23364e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.27830e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.31437e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.34188e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.35651e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.36055e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.36420e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 2.36936e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.40535e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.44558e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.47731e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.49702e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 2.50042e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.51435e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.51716e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.53482e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.57919e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.61508e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.64249e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.66110e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.66471e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 2.66671e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.66988e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.71522e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.75524e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.78685e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.80643e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 2.80989e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.82378e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.82656e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.85367e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.89781e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.93355e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.96087e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.97943e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.98300e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 2.98817e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.99455e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.04279e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.08264e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 3.11414e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 3.13361e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 3.13712e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 3.15097e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 3.15374e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 3.19021e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.23415e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.26976e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 3.29700e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 3.31552e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 3.31906e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 3.32424e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 3.34006e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.38808e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.42778e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 3.45918e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 3.47856e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 3.48210e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 3.49592e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 3.49868e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 3.54444e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.58821e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.62372e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 3.65089e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 3.66936e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 3.67288e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 3.67806e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 3.70326e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.75107e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.79065e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
