     r (a_0)         v_en         v_ha         v_xc
 5.67309e-03 -7.05083e+02  4.16030e+00 -2.21638e+00
 5.72197e-03 -6.99060e+02  4.16029e+00 -2.21612e+00
 5.77126e-03 -6.93090e+02  4.16028e+00 -2.21585e+00
 5.82098e-03 -6.87170e+02  4.16027e+00 -2.21558e+00
 5.87112e-03 -6.81301e+02  4.16025e+00 -2.21530e+00
 5.92170e-03 -6.75481e+02  4.16024e+00 -2.21503e+00
 5.97272e-03 -6.69712e+02  4.16023e+00 -2.21475e+00
 6.02417e-03 -6.63992e+02  4.16021e+00 -2.21447e+00
 6.07607e-03 -6.58321e+02  4.16020e+00 -2.21419e+00
 6.12841e-03 -6.52698e+02  4.16019e+00 -2.21390e+00
 6.18121e-03 -6.47123e+02  4.16017e+00 -2.21361e+00
 6.23445e-03 -6.41596e+02  4.16016e+00 -2.21332e+00
 6.28816e-03 -6.36116e+02  4.16014e+00 -2.21302e+00
 6.34233e-03 -6.30683e+02  4.16013e+00 -2.21273e+00
 6.39697e-03 -6.25296e+02  4.16011e+00 -2.21243e+00
 6.45208e-03 -6.19955e+02  4.16010e+00 -2.21213e+00
 6.50766e-03 -6.14660e+02  4.16008e+00 -2.21182e+00
 6.56373e-03 -6.09410e+02  4.16006e+00 -2.21151e+00
 6.62027e-03 -6.04205e+02  4.16005e+00 -2.21120e+00
 6.67730e-03 -5.99044e+02  4.16003e+00 -2.21089e+00
 6.73483e-03 -5.93928e+02  4.16001e+00 -2.21057e+00
 6.79284e-03 -5.88855e+02  4.16000e+00 -2.21025e+00
 6.85136e-03 -5.83825e+02  4.15998e+00 -2.20993e+00
 6.91039e-03 -5.78839e+02  4.15996e+00 -2.20961e+00
 6.96992e-03 -5.73895e+02  4.15994e+00 -2.20928e+00
 7.02996e-03 -5.68993e+02  4.15992e+00 -2.20895e+00
 7.09052e-03 -5.64133e+02  4.15991e+00 -2.20861e+00
 7.15161e-03 -5.59315e+02  4.15989e+00 -2.20828e+00
 7.21322e-03 -5.54538e+02  4.15987e+00 -2.20794e+00
 7.27536e-03 -5.49801e+02  4.15985e+00 -2.20759e+00
 7.33803e-03 -5.45105e+02  4.15983e+00 -2.20725e+00
 7.40125e-03 -5.40450e+02  4.15981e+00 -2.20690e+00
 7.46501e-03 -5.35833e+02  4.15979e+00 -2.20654e+00
 7.52932e-03 -5.31257e+02  4.15977e+00 -2.20619e+00
 7.59418e-03 -5.26719e+02  4.15974e+00 -2.20583e+00
 7.65960e-03 -5.22220e+02  4.15972e+00 -2.20547e+00
 7.72559e-03 -5.17760e+02  4.15970e+00 -2.20510e+00
 7.79214e-03 -5.13338e+02  4.15968e+00 -2.20473e+00
 7.85927e-03 -5.08953e+02  4.15966e+00 -2.20436e+00
 7.92697e-03 -5.04606e+02  4.15963e+00 -2.20399e+00
 7.99526e-03 -5.00296e+02  4.15961e+00 -2.20361e+00
 8.06414e-03 -4.96023e+02  4.15958e+00 -2.20323e+00
 8.13361e-03 -4.91787e+02  4.15956e+00 -2.20284e+00
 8.20368e-03 -4.87586e+02  4.15953e+00 -2.20245e+00
 8.27435e-03 -4.83422e+02  4.15951e+00 -2.20206e+00
 8.34563e-03 -4.79293e+02  4.15948e+00 -2.20167e+00
 8.41753e-03 -4.75199e+02  4.15946e+00 -2.20127e+00
 8.49004e-03 -4.71140e+02  4.15943e+00 -2.20086e+00
 8.56318e-03 -4.67116e+02  4.15940e+00 -2.20046e+00
 8.63695e-03 -4.63126e+02  4.15938e+00 -2.20005e+00
 8.71136e-03 -4.59171e+02  4.15935e+00 -2.19964e+00
 8.78641e-03 -4.55249e+02  4.15932e+00 -2.19922e+00
 8.86210e-03 -4.51360e+02  4.15929e+00 -2.19880e+00
 8.93844e-03 -4.47505e+02  4.15926e+00 -2.19837e+00
 9.01545e-03 -4.43683e+02  4.15923e+00 -2.19795e+00
 9.09311e-03 -4.39893e+02  4.15920e+00 -2.19751e+00
 9.17145e-03 -4.36136e+02  4.15917e+00 -2.19708e+00
 9.25046e-03 -4.32411e+02  4.15914e+00 -2.19664e+00
 9.33015e-03 -4.28718e+02  4.15911e+00 -2.19620e+00
 9.41052e-03 -4.25056e+02  4.15907e+00 -2.19575e+00
 9.49159e-03 -4.21426e+02  4.15904e+00 -2.19530e+00
 9.57336e-03 -4.17826e+02  4.15901e+00 -2.19484e+00
 9.65583e-03 -4.14257e+02  4.15897e+00 -2.19438e+00
 9.73902e-03 -4.10719e+02  4.15894e+00 -2.19392e+00
 9.82291e-03 -4.07211e+02  4.15890e+00 -2.19345e+00
 9.90754e-03 -4.03733e+02  4.15887e+00 -2.19298e+00
 9.99289e-03 -4.00285e+02  4.15883e+00 -2.19251e+00
 1.00790e-02 -3.96866e+02  4.15879e+00 -2.19203e+00
 1.01658e-02 -3.93476e+02  4.15876e+00 -2.19155e+00
 1.02534e-02 -3.90115e+02  4.15872e+00 -2.19106e+00
 1.03417e-02 -3.86783e+02  4.15868e+00 -2.19057e+00
 1.04308e-02 -3.83480e+02  4.15864e+00 -2.19007e+00
 1.05207e-02 -3.80204e+02  4.15860e+00 -2.18957e+00
 1.06113e-02 -3.76957e+02  4.15856e+00 -2.18907e+00
 1.07027e-02 -3.73737e+02  4.15852e+00 -2.18856e+00
 1.07949e-02 -3.70545e+02  4.15847e+00 -2.18805e+00
 1.08879e-02 -3.67380e+02  4.15843e+00 -2.18753e+00
 1.09817e-02 -3.64242e+02  4.15839e+00 -2.18701e+00
 1.10763e-02 -3.61131e+02  4.15834e+00 -2.18648e+00
 1.11717e-02 -3.58047e+02  4.15830e+00 -2.18595e+00
 1.12680e-02 -3.54989e+02  4.15825e+00 -2.18541e+00
 1.13650e-02 -3.51957e+02  4.15820e+00 -2.18487e+00
 1.14629e-02 -3.48951e+02  4.15816e+00 -2.18433e+00
 1.15617e-02 -3.45970e+02  4.15811e+00 -2.18378e+00
 1.16613e-02 -3.43015e+02  4.15806e+00 -2.18322e+00
 1.17618e-02 -3.40085e+02  4.15801e+00 -2.18266e+00
 1.18631e-02 -3.37181e+02  4.15796e+00 -2.18210e+00
 1.19653e-02 -3.34301e+02  4.15791e+00 -2.18153e+00
 1.20684e-02 -3.31445e+02  4.15785e+00 -2.18096e+00
 1.21723e-02 -3.28614e+02  4.15780e+00 -2.18038e+00
 1.22772e-02 -3.25808e+02  4.15775e+00 -2.17980e+00
 1.23829e-02 -3.23025e+02  4.15769e+00 -2.17921e+00
 1.24896e-02 -3.20266e+02  4.15763e+00 -2.17861e+00
 1.25972e-02 -3.17530e+02  4.15758e+00 -2.17802e+00
 1.27057e-02 -3.14818e+02  4.15752e+00 -2.17741e+00
 1.28152e-02 -3.12129e+02  4.15746e+00 -2.17680e+00
 1.29256e-02 -3.09463e+02  4.15740e+00 -2.17619e+00
 1.30369e-02 -3.06820e+02  4.15734e+00 -2.17557e+00
 1.31493e-02 -3.04200e+02  4.15728e+00 -2.17495e+00
 1.32625e-02 -3.01601e+02  4.15721e+00 -2.17432e+00
 1.33768e-02 -2.99025e+02  4.15715e+00 -2.17368e+00
 1.34920e-02 -2.96471e+02  4.15708e+00 -2.17304e+00
 1.36083e-02 -2.93939e+02  4.15702e+00 -2.17240e+00
 1.37255e-02 -2.91429e+02  4.15695e+00 -2.17175e+00
 1.38437e-02 -2.88939e+02  4.15688e+00 -2.17109e+00
 1.39630e-02 -2.86472e+02  4.15681e+00 -2.17043e+00
 1.40833e-02 -2.84025e+02  4.15674e+00 -2.16976e+00
 1.42046e-02 -2.81599e+02  4.15667e+00 -2.16908e+00
 1.43270e-02 -2.79194e+02  4.15660e+00 -2.16841e+00
 1.44504e-02 -2.76809e+02  4.15652e+00 -2.16772e+00
 1.45749e-02 -2.74445e+02  4.15645e+00 -2.16703e+00
 1.47004e-02 -2.72101e+02  4.15637e+00 -2.16633e+00
 1.48271e-02 -2.69777e+02  4.15629e+00 -2.16563e+00
 1.49548e-02 -2.67472e+02  4.15621e+00 -2.16492e+00
 1.50836e-02 -2.65188e+02  4.15613e+00 -2.16421e+00
 1.52136e-02 -2.62923e+02  4.15605e+00 -2.16349e+00
 1.53446e-02 -2.60677e+02  4.15597e+00 -2.16276e+00
 1.54768e-02 -2.58451e+02  4.15588e+00 -2.16203e+00
 1.56102e-02 -2.56243e+02  4.15580e+00 -2.16129e+00
 1.57446e-02 -2.54055e+02  4.15571e+00 -2.16055e+00
 1.58803e-02 -2.51885e+02  4.15562e+00 -2.15980e+00
 1.60171e-02 -2.49733e+02  4.15553e+00 -2.15904e+00
 1.61551e-02 -2.47600e+02  4.15544e+00 -2.15828e+00
 1.62942e-02 -2.45485e+02  4.15534e+00 -2.15751e+00
 1.64346e-02 -2.43389e+02  4.15525e+00 -2.15673e+00
 1.65762e-02 -2.41310e+02  4.15515e+00 -2.15595e+00
 1.67190e-02 -2.39249e+02  4.15505e+00 -2.15516e+00
 1.68630e-02 -2.37205e+02  4.15495e+00 -2.15436e+00
 1.70083e-02 -2.35179e+02  4.15485e+00 -2.15356e+00
 1.71548e-02 -2.33171e+02  4.15475e+00 -2.15275e+00
 1.73026e-02 -2.31179e+02  4.15464e+00 -2.15193e+00
 1.74517e-02 -2.29205e+02  4.15454e+00 -2.15111e+00
 1.76020e-02 -2.27247e+02  4.15443e+00 -2.15028e+00
 1.77536e-02 -2.25306e+02  4.15432e+00 -2.14944e+00
 1.79066e-02 -2.23382e+02  4.15421e+00 -2.14860e+00
 1.80608e-02 -2.21474e+02  4.15410e+00 -2.14775e+00
 1.82164e-02 -2.19582e+02  4.15398e+00 -2.14689e+00
 1.83734e-02 -2.17706e+02  4.15386e+00 -2.14603e+00
 1.85316e-02 -2.15847e+02  4.15374e+00 -2.14515e+00
 1.86913e-02 -2.14003e+02  4.15362e+00 -2.14428e+00
 1.88523e-02 -2.12176e+02  4.15350e+00 -2.14339e+00
 1.90147e-02 -2.10363e+02  4.15337e+00 -2.14250e+00
 1.91785e-02 -2.08567e+02  4.15325e+00 -2.14159e+00
 1.93437e-02 -2.06785e+02  4.15312e+00 -2.14069e+00
 1.95104e-02 -2.05019e+02  4.15299e+00 -2.13977e+00
 1.96785e-02 -2.03268e+02  4.15285e+00 -2.13885e+00
 1.98480e-02 -2.01532e+02  4.15272e+00 -2.13791e+00
 2.00190e-02 -1.99810e+02  4.15258e+00 -2.13698e+00
 2.01914e-02 -1.98104e+02  4.15244e+00 -2.13603e+00
 2.03654e-02 -1.96412e+02  4.15230e+00 -2.13507e+00
 2.05408e-02 -1.94734e+02  4.15215e+00 -2.13411e+00
 2.07178e-02 -1.93071e+02  4.15200e+00 -2.13314e+00
 2.08963e-02 -1.91422e+02  4.15186e+00 -2.13216e+00
 2.10763e-02 -1.89787e+02  4.15170e+00 -2.13118e+00
 2.12578e-02 -1.88166e+02  4.15155e+00 -2.13018e+00
 2.14410e-02 -1.86559e+02  4.15139e+00 -2.12918e+00
 2.16257e-02 -1.84965e+02  4.15123e+00 -2.12817e+00
 2.18120e-02 -1.83385e+02  4.15107e+00 -2.12715e+00
 2.19999e-02 -1.81819e+02  4.15091e+00 -2.12612e+00
 2.21894e-02 -1.80266e+02  4.15074e+00 -2.12509e+00
 2.23806e-02 -1.78727e+02  4.15057e+00 -2.12404e+00
 2.25734e-02 -1.77200e+02  4.15040e+00 -2.12299e+00
 2.27678e-02 -1.75686e+02  4.15022e+00 -2.12193e+00
 2.29640e-02 -1.74186e+02  4.15004e+00 -2.12086e+00
 2.31618e-02 -1.72698e+02  4.14986e+00 -2.11978e+00
 2.33613e-02 -1.71223e+02  4.14968e+00 -2.11869e+00
 2.35626e-02 -1.69761e+02  4.14949e+00 -2.11760e+00
 2.37656e-02 -1.68311e+02  4.14930e+00 -2.11649e+00
 2.39703e-02 -1.66873e+02  4.14911e+00 -2.11538e+00
 2.41768e-02 -1.65448e+02  4.14891e+00 -2.11425e+00
 2.43851e-02 -1.64035e+02  4.14871e+00 -2.11312e+00
 2.45951e-02 -1.62634e+02  4.14851e+00 -2.11198e+00
 2.48070e-02 -1.61245e+02  4.14831e+00 -2.11083e+00
 2.50207e-02 -1.59867e+02  4.14810e+00 -2.10967e+00
 2.52363e-02 -1.58502e+02  4.14789e+00 -2.10850e+00
 2.54537e-02 -1.57148e+02  4.14767e+00 -2.10732e+00
 2.56730e-02 -1.55806e+02  4.14745e+00 -2.10613e+00
 2.58941e-02 -1.54475e+02  4.14723e+00 -2.10493e+00
 2.61172e-02 -1.53156e+02  4.14700e+00 -2.10372e+00
 2.63422e-02 -1.51848e+02  4.14677e+00 -2.10251e+00
 2.65691e-02 -1.50551e+02  4.14654e+00 -2.10128e+00
 2.67980e-02 -1.49265e+02  4.14630e+00 -2.10004e+00
 2.70289e-02 -1.47990e+02  4.14606e+00 -2.09879e+00
 2.72617e-02 -1.46726e+02  4.14582e+00 -2.09754e+00
 2.74966e-02 -1.45473e+02  4.14557e+00 -2.09627e+00
 2.77335e-02 -1.44230e+02  4.14532e+00 -2.09499e+00
 2.79724e-02 -1.42998e+02  4.14506e+00 -2.09370e+00
 2.82133e-02 -1.41777e+02  4.14480e+00 -2.09241e+00
 2.84564e-02 -1.40566e+02  4.14454e+00 -2.09110e+00
 2.87015e-02 -1.39365e+02  4.14427e+00 -2.08978e+00
 2.89488e-02 -1.38175e+02  4.14400e+00 -2.08845e+00
 2.91982e-02 -1.36995e+02  4.14372e+00 -2.08711e+00
 2.94497e-02 -1.35825e+02  4.14344e+00 -2.08576e+00
 2.97034e-02 -1.34665e+02  4.14315e+00 -2.08439e+00
 2.99593e-02 -1.33514e+02  4.14286e+00 -2.08302e+00
 3.02174e-02 -1.32374e+02  4.14257e+00 -2.08164e+00
 3.04777e-02 -1.31243e+02  4.14227e+00 -2.08024e+00
 3.07403e-02 -1.30122e+02  4.14196e+00 -2.07884e+00
 3.10051e-02 -1.29011e+02  4.14165e+00 -2.07742e+00
 3.12722e-02 -1.27909e+02  4.14134e+00 -2.07599e+00
 3.15416e-02 -1.26817e+02  4.14102e+00 -2.07455e+00
 3.18133e-02 -1.25733e+02  4.14070e+00 -2.07310e+00
 3.20874e-02 -1.24660e+02  4.14037e+00 -2.07164e+00
 3.23638e-02 -1.23595e+02  4.14003e+00 -2.07016e+00
 3.26426e-02 -1.22539e+02  4.13969e+00 -2.06868e+00
 3.29238e-02 -1.21493e+02  4.13935e+00 -2.06718e+00
 3.32075e-02 -1.20455e+02  4.13900e+00 -2.06567e+00
 3.34935e-02 -1.19426e+02  4.13865e+00 -2.06415e+00
 3.37821e-02 -1.18406e+02  4.13829e+00 -2.06262e+00
 3.40731e-02 -1.17395e+02  4.13792e+00 -2.06107e+00
 3.43666e-02 -1.16392e+02  4.13755e+00 -2.05951e+00
 3.46627e-02 -1.15398e+02  4.13717e+00 -2.05794e+00
 3.49613e-02 -1.14412e+02  4.13679e+00 -2.05636e+00
 3.52625e-02 -1.13435e+02  4.13640e+00 -2.05477e+00
 3.55663e-02 -1.12466e+02  4.13600e+00 -2.05316e+00
 3.58727e-02 -1.11506e+02  4.13560e+00 -2.05154e+00
 3.61817e-02 -1.10553e+02  4.13519e+00 -2.04991e+00
 3.64934e-02 -1.09609e+02  4.13478e+00 -2.04826e+00
 3.68078e-02 -1.08673e+02  4.13436e+00 -2.04661e+00
 3.71249e-02 -1.07745e+02  4.13393e+00 -2.04493e+00
 3.74447e-02 -1.06824e+02  4.13350e+00 -2.04325e+00
 3.77673e-02 -1.05912e+02  4.13306e+00 -2.04155e+00
 3.80926e-02 -1.05007e+02  4.13261e+00 -2.03984e+00
 3.84208e-02 -1.04110e+02  4.13216e+00 -2.03812e+00
 3.87518e-02 -1.03221e+02  4.13170e+00 -2.03638e+00
 3.90856e-02 -1.02340e+02  4.13123e+00 -2.03463e+00
 3.94223e-02 -1.01465e+02  4.13076e+00 -2.03287e+00
 3.97619e-02 -1.00599e+02  4.13028e+00 -2.03109e+00
 4.01045e-02 -9.97395e+01  4.12979e+00 -2.02930e+00
 4.04499e-02 -9.88876e+01  4.12929e+00 -2.02749e+00
 4.07984e-02 -9.80430e+01  4.12879e+00 -2.02567e+00
 4.11499e-02 -9.72056e+01  4.12827e+00 -2.02384e+00
 4.15044e-02 -9.63754e+01  4.12776e+00 -2.02199e+00
 4.18619e-02 -9.55522e+01  4.12723e+00 -2.02013e+00
 4.22226e-02 -9.47361e+01  4.12669e+00 -2.01826e+00
 4.25863e-02 -9.39269e+01  4.12615e+00 -2.01637e+00
 4.29532e-02 -9.31247e+01  4.12560e+00 -2.01446e+00
 4.33232e-02 -9.23293e+01  4.12504e+00 -2.01254e+00
 4.36964e-02 -9.15407e+01  4.12447e+00 -2.01061e+00
 4.40729e-02 -9.07588e+01  4.12390e+00 -2.00866e+00
 4.44525e-02 -8.99836e+01  4.12331e+00 -2.00670e+00
 4.48355e-02 -8.92151e+01  4.12272e+00 -2.00472e+00
 4.52217e-02 -8.84531e+01  4.12212e+00 -2.00272e+00
 4.56113e-02 -8.76976e+01  4.12150e+00 -2.00072e+00
 4.60042e-02 -8.69485e+01  4.12088e+00 -1.99869e+00
 4.64005e-02 -8.62059e+01  4.12025e+00 -1.99665e+00
 4.68003e-02 -8.54696e+01  4.11962e+00 -1.99460e+00
 4.72034e-02 -8.47396e+01  4.11897e+00 -1.99253e+00
 4.76101e-02 -8.40158e+01  4.11831e+00 -1.99044e+00
 4.80202e-02 -8.32982e+01  4.11764e+00 -1.98834e+00
 4.84339e-02 -8.25867e+01  4.11696e+00 -1.98622e+00
 4.88512e-02 -8.18814e+01  4.11628e+00 -1.98409e+00
 4.92720e-02 -8.11820e+01  4.11558e+00 -1.98194e+00
 4.96965e-02 -8.04886e+01  4.11487e+00 -1.97977e+00
 5.01246e-02 -7.98011e+01  4.11415e+00 -1.97759e+00
 5.05564e-02 -7.91195e+01  4.11342e+00 -1.97539e+00
 5.09919e-02 -7.84438e+01  4.11268e+00 -1.97318e+00
 5.14312e-02 -7.77738e+01  4.11193e+00 -1.97095e+00
 5.18743e-02 -7.71095e+01  4.11117e+00 -1.96870e+00
 5.23212e-02 -7.64509e+01  4.11040e+00 -1.96643e+00
 5.27719e-02 -7.57979e+01  4.10962e+00 -1.96415e+00
 5.32265e-02 -7.51505e+01  4.10882e+00 -1.96185e+00
 5.36851e-02 -7.45086e+01  4.10802e+00 -1.95954e+00
 5.41475e-02 -7.38722e+01  4.10720e+00 -1.95721e+00
 5.46140e-02 -7.32413e+01  4.10637e+00 -1.95486e+00
 5.50845e-02 -7.26157e+01  4.10553e+00 -1.95249e+00
 5.55590e-02 -7.19955e+01  4.10467e+00 -1.95010e+00
 5.60377e-02 -7.13806e+01  4.10381e+00 -1.94770e+00
 5.65204e-02 -7.07709e+01  4.10293e+00 -1.94528e+00
 5.70073e-02 -7.01664e+01  4.10204e+00 -1.94284e+00
 5.74984e-02 -6.95671e+01  4.10114e+00 -1.94039e+00
 5.79938e-02 -6.89729e+01  4.10022e+00 -1.93792e+00
 5.84934e-02 -6.83838e+01  4.09929e+00 -1.93542e+00
 5.89973e-02 -6.77997e+01  4.09835e+00 -1.93292e+00
 5.95055e-02 -6.72206e+01  4.09739e+00 -1.93039e+00
 6.00182e-02 -6.66465e+01  4.09642e+00 -1.92784e+00
 6.05352e-02 -6.60773e+01  4.09544e+00 -1.92528e+00
 6.10567e-02 -6.55129e+01  4.09444e+00 -1.92269e+00
 6.15827e-02 -6.49533e+01  4.09343e+00 -1.92009e+00
 6.21132e-02 -6.43986e+01  4.09241e+00 -1.91747e+00
 6.26483e-02 -6.38485e+01  4.09137e+00 -1.91483e+00
 6.31880e-02 -6.33032e+01  4.09031e+00 -1.91217e+00
 6.37323e-02 -6.27625e+01  4.08924e+00 -1.90950e+00
 6.42814e-02 -6.22264e+01  4.08816e+00 -1.90680e+00
 6.48351e-02 -6.16949e+01  4.08706e+00 -1.90408e+00
 6.53937e-02 -6.11680e+01  4.08595e+00 -1.90135e+00
 6.59570e-02 -6.06455e+01  4.08482e+00 -1.89859e+00
 6.65252e-02 -6.01276e+01  4.08367e+00 -1.89582e+00
 6.70983e-02 -5.96140e+01  4.08251e+00 -1.89303e+00
 6.76764e-02 -5.91048e+01  4.08134e+00 -1.89021e+00
 6.82594e-02 -5.86000e+01  4.08014e+00 -1.88738e+00
 6.88474e-02 -5.80995e+01  4.07893e+00 -1.88452e+00
 6.94405e-02 -5.76032e+01  4.07771e+00 -1.88165e+00
 7.00387e-02 -5.71112e+01  4.07647e+00 -1.87876e+00
 7.06421e-02 -5.66234e+01  4.07521e+00 -1.87584e+00
 7.12507e-02 -5.61398e+01  4.07393e+00 -1.87291e+00
 7.18645e-02 -5.56603e+01  4.07264e+00 -1.86995e+00
 7.24836e-02 -5.51849e+01  4.07132e+00 -1.86698e+00
 7.31080e-02 -5.47136e+01  4.07000e+00 -1.86398e+00
 7.37378e-02 -5.42462e+01  4.06865e+00 -1.86096e+00
 7.43731e-02 -5.37829e+01  4.06728e+00 -1.85793e+00
 7.50138e-02 -5.33236e+01  4.06590e+00 -1.85487e+00
 7.56600e-02 -5.28681e+01  4.06450e+00 -1.85179e+00
 7.63118e-02 -5.24166e+01  4.06308e+00 -1.84869e+00
 7.69692e-02 -5.19689e+01  4.06164e+00 -1.84556e+00
 7.76323e-02 -5.15250e+01  4.06018e+00 -1.84242e+00
 7.83010e-02 -5.10849e+01  4.05871e+00 -1.83925e+00
 7.89756e-02 -5.06486e+01  4.05721e+00 -1.83607e+00
 7.96559e-02 -5.02160e+01  4.05569e+00 -1.83286e+00
 8.03422e-02 -4.97871e+01  4.05416e+00 -1.82963e+00
 8.10343e-02 -4.93618e+01  4.05260e+00 -1.82638e+00
 8.17324e-02 -4.89402e+01  4.05102e+00 -1.82310e+00
 8.24365e-02 -4.85222e+01  4.04943e+00 -1.81981e+00
 8.31466e-02 -4.81078e+01  4.04781e+00 -1.81649e+00
 8.38629e-02 -4.76969e+01  4.04617e+00 -1.81315e+00
 8.45854e-02 -4.72895e+01  4.04451e+00 -1.80979e+00
 8.53141e-02 -4.68856e+01  4.04283e+00 -1.80640e+00
 8.60490e-02 -4.64851e+01  4.04112e+00 -1.80299e+00
 8.67903e-02 -4.60881e+01  4.03940e+00 -1.79956e+00
 8.75380e-02 -4.56944e+01  4.03765e+00 -1.79611e+00
 8.82921e-02 -4.53042e+01  4.03588e+00 -1.79264e+00
 8.90527e-02 -4.49172e+01  4.03409e+00 -1.78914e+00
 8.98199e-02 -4.45336e+01  4.03228e+00 -1.78562e+00
 9.05937e-02 -4.41532e+01  4.03044e+00 -1.78207e+00
 9.13741e-02 -4.37761e+01  4.02858e+00 -1.77850e+00
 9.21613e-02 -4.34022e+01  4.02670e+00 -1.77491e+00
 9.29552e-02 -4.30315e+01  4.02479e+00 -1.77130e+00
 9.37560e-02 -4.26639e+01  4.02286e+00 -1.76766e+00
 9.45637e-02 -4.22995e+01  4.02090e+00 -1.76400e+00
 9.53784e-02 -4.19382e+01  4.01893e+00 -1.76032e+00
 9.62000e-02 -4.15800e+01  4.01692e+00 -1.75661e+00
 9.70288e-02 -4.12249e+01  4.01489e+00 -1.75288e+00
 9.78646e-02 -4.08728e+01  4.01284e+00 -1.74913e+00
 9.87077e-02 -4.05237e+01  4.01076e+00 -1.74535e+00
 9.95581e-02 -4.01776e+01  4.00866e+00 -1.74154e+00
 1.00416e-01 -3.98344e+01  4.00653e+00 -1.73772e+00
 1.01281e-01 -3.94942e+01  4.00438e+00 -1.73387e+00
 1.02153e-01 -3.91568e+01  4.00220e+00 -1.72999e+00
 1.03033e-01 -3.88224e+01  3.99999e+00 -1.72610e+00
 1.03921e-01 -3.84908e+01  3.99776e+00 -1.72217e+00
 1.04816e-01 -3.81620e+01  3.99550e+00 -1.71823e+00
 1.05719e-01 -3.78361e+01  3.99321e+00 -1.71425e+00
 1.06630e-01 -3.75129e+01  3.99090e+00 -1.71026e+00
 1.07548e-01 -3.71925e+01  3.98856e+00 -1.70624e+00
 1.08475e-01 -3.68749e+01  3.98619e+00 -1.70219e+00
 1.09409e-01 -3.65599e+01  3.98379e+00 -1.69812e+00
 1.10352e-01 -3.62476e+01  3.98137e+00 -1.69403e+00
 1.11303e-01 -3.59380e+01  3.97892e+00 -1.68991e+00
 1.12262e-01 -3.56311e+01  3.97644e+00 -1.68577e+00
 1.13229e-01 -3.53268e+01  3.97393e+00 -1.68160e+00
 1.14204e-01 -3.50250e+01  3.97139e+00 -1.67741e+00
 1.15188e-01 -3.47259e+01  3.96882e+00 -1.67319e+00
 1.16180e-01 -3.44293e+01  3.96623e+00 -1.66895e+00
 1.17181e-01 -3.41352e+01  3.96360e+00 -1.66468e+00
 1.18191e-01 -3.38436e+01  3.96095e+00 -1.66039e+00
 1.19209e-01 -3.35546e+01  3.95826e+00 -1.65607e+00
 1.20236e-01 -3.32680e+01  3.95554e+00 -1.65173e+00
 1.21272e-01 -3.29838e+01  3.95280e+00 -1.64736e+00
 1.22316e-01 -3.27021e+01  3.95002e+00 -1.64297e+00
 1.23370e-01 -3.24228e+01  3.94722e+00 -1.63855e+00
 1.24433e-01 -3.21459e+01  3.94438e+00 -1.63411e+00
 1.25505e-01 -3.18713e+01  3.94151e+00 -1.62964e+00
 1.26586e-01 -3.15991e+01  3.93861e+00 -1.62515e+00
 1.27676e-01 -3.13292e+01  3.93568e+00 -1.62063e+00
 1.28776e-01 -3.10616e+01  3.93272e+00 -1.61609e+00
 1.29886e-01 -3.07963e+01  3.92972e+00 -1.61152e+00
 1.31005e-01 -3.05333e+01  3.92670e+00 -1.60692e+00
 1.32133e-01 -3.02725e+01  3.92364e+00 -1.60230e+00
 1.33271e-01 -3.00139e+01  3.92055e+00 -1.59766e+00
 1.34420e-01 -2.97576e+01  3.91742e+00 -1.59299e+00
 1.35578e-01 -2.95034e+01  3.91427e+00 -1.58829e+00
 1.36746e-01 -2.92514e+01  3.91108e+00 -1.58357e+00
 1.37924e-01 -2.90016e+01  3.90785e+00 -1.57883e+00
 1.39112e-01 -2.87539e+01  3.90460e+00 -1.57405e+00
 1.40310e-01 -2.85083e+01  3.90131e+00 -1.56926e+00
 1.41519e-01 -2.82648e+01  3.89799e+00 -1.56444e+00
 1.42738e-01 -2.80234e+01  3.89463e+00 -1.55959e+00
 1.43968e-01 -2.77840e+01  3.89124e+00 -1.55472e+00
 1.45208e-01 -2.75467e+01  3.88781e+00 -1.54982e+00
 1.46459e-01 -2.73114e+01  3.88436e+00 -1.54490e+00
 1.47721e-01 -2.70781e+01  3.88086e+00 -1.53995e+00
 1.48993e-01 -2.68469e+01  3.87733e+00 -1.53498e+00
 1.50277e-01 -2.66176e+01  3.87377e+00 -1.52998e+00
 1.51571e-01 -2.63902e+01  3.87017e+00 -1.52495e+00
 1.52877e-01 -2.61648e+01  3.86654e+00 -1.51991e+00
 1.54194e-01 -2.59413e+01  3.86287e+00 -1.51483e+00
 1.55522e-01 -2.57198e+01  3.85917e+00 -1.50974e+00
 1.56862e-01 -2.55001e+01  3.85543e+00 -1.50461e+00
 1.58214e-01 -2.52823e+01  3.85166e+00 -1.49947e+00
 1.59577e-01 -2.50663e+01  3.84785e+00 -1.49429e+00
 1.60951e-01 -2.48522e+01  3.84401e+00 -1.48910e+00
 1.62338e-01 -2.46400e+01  3.84013e+00 -1.48388e+00
 1.63736e-01 -2.44295e+01  3.83621e+00 -1.47863e+00
 1.65147e-01 -2.42209e+01  3.83226e+00 -1.47336e+00
 1.66570e-01 -2.40140e+01  3.82827e+00 -1.46807e+00
 1.68004e-01 -2.38089e+01  3.82425e+00 -1.46275e+00
 1.69452e-01 -2.36055e+01  3.82019e+00 -1.45741e+00
 1.70912e-01 -2.34039e+01  3.81609e+00 -1.45204e+00
 1.72384e-01 -2.32040e+01  3.81196e+00 -1.44665e+00
