        eigs         occs          dos      l_degen     k_int_wt 
 1.69478e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.70773e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 1.74850e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 1.78048e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 1.80010e+02  1.00000e-12  1.00000e+00  2.00000e+00  1.00000e+00
 1.80366e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 1.81468e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 1.81756e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 1.82029e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 1.85972e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 1.89594e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 1.92347e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 1.92401e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 1.94208e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 1.94556e+02  1.00000e-12  1.00000e+00  6.00000e+00  1.00000e+00
 1.95080e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 1.97332e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.01377e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.04556e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.06864e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.08249e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.08521e+02  1.00000e-12  1.00000e+00  1.00000e+01  1.00000e+00
 2.08932e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.13398e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.16998e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.19738e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.20771e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.21593e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.22462e+02  1.00000e-12  1.00000e+00  1.40000e+01  1.00000e+00
 2.25659e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.29677e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.32841e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.35140e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.36521e+02  1.00000e-12  1.00000e+00  1.80000e+01  1.00000e+00
 2.38160e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.42595e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.46177e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.48907e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.50756e+02  1.00000e-12  1.00000e+00  2.20000e+01  1.00000e+00
 2.50902e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.55754e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.59751e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.62902e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 2.65195e+02  1.00000e-12  1.00000e+00  2.60000e+01  1.00000e+00
 2.69155e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 2.73565e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 2.77131e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 2.79853e+02  1.00000e-12  1.00000e+00  3.00000e+01  1.00000e+00
 2.82797e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 2.87620e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 2.91599e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 2.94739e+02  1.00000e-12  1.00000e+00  3.40000e+01  1.00000e+00
 3.01918e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.06307e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.09860e+02  1.00000e-12  1.00000e+00  3.80000e+01  1.00000e+00
 3.16459e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.21257e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.25221e+02  1.00000e-12  1.00000e+00  4.20000e+01  1.00000e+00
 3.36451e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.40822e+02  1.00000e-12  1.00000e+00  4.60000e+01  1.00000e+00
 3.51888e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
 3.56666e+02  1.00000e-12  1.00000e+00  5.00000e+01  1.00000e+00
 3.72754e+02  1.00000e-12  1.00000e+00  5.40000e+01  1.00000e+00
 3.89087e+02  1.00000e-12  1.00000e+00  5.80000e+01  1.00000e+00
